brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Coca-Cola,2020-01-06,0.023412742449176956,0.87278247680104,0.10379018537303282,18.41,81.59,63.18000000000001
Coca-Cola,2020-01-13,0.03245019775886943,0.8663420657560683,0.1012289247304273,24.27,75.73,51.46000000000001
Coca-Cola,2020-01-20,0.04580754076174869,0.8574884072838049,0.09670237997476197,32.14,67.86,35.72
Coca-Cola,2020-01-27,0.03563861867332006,0.8618938723416889,0.10246217393279647,25.81,74.19,48.379999999999995
Coca-Cola,2020-02-03,0.03017809846498515,0.8456363535614569,0.12418961043487635,19.55,80.45,60.900000000000006
Coca-Cola,2020-02-10,0.026000236629508438,0.865161197910477,0.10886387404452473,19.28,80.72,61.44
Coca-Cola,2020-02-17,0.028923021649709828,0.8590679819207871,0.11201171463291036,20.52,79.48,58.96000000000001
Coca-Cola,2020-02-24,0.024960106670072698,0.8718277341697025,0.10322122723409466,19.47,80.53,61.06
Coca-Cola,2020-03-02,0.028090740673722078,0.871323991891944,0.10059422284673761,21.83,78.17,56.34
Coca-Cola,2020-03-09,0.03611078128168837,0.8478037200307166,0.1161022904292731,23.72,76.28,52.56
Coca-Cola,2020-03-16,0.03156787930287947,0.8561675094935995,0.11227311460488143,21.95,78.05,56.099999999999994
Coca-Cola,2020-03-23,0.0339786692529075,0.8569639149396153,0.10906921015391204,23.75,76.25,52.5
Coca-Cola,2020-03-30,0.030463705304854954,0.8716890758267523,0.09783787477674454,23.74,76.26,52.52000000000001
Coca-Cola,2020-04-06,0.032974803602407635,0.8558350066637095,0.11116462057074337,22.88,77.12,54.24000000000001
Coca-Cola,2020-04-13,0.02392361023001576,0.8666250192407835,0.10944818491032778,17.94,82.06,64.12
Coca-Cola,2020-04-20,0.03155051417373803,0.8661487032624576,0.10228782072018838,23.57,76.43,52.86000000000001
Coca-Cola,2020-04-27,0.0365520168723301,0.8517419834057618,0.1117113760654256,24.65,75.35,50.699999999999996
Coca-Cola,2020-05-04,0.020333293809443688,0.854125686779206,0.12553771750357626,13.94,86.06,72.12
Coca-Cola,2020-05-11,0.023143559715263225,0.8684843276743089,0.10837284714074967,17.6,82.4,64.80000000000001
Coca-Cola,2020-05-18,0.024606788275499523,0.8626778396473086,0.1127019905354696,17.92,82.08,64.16
Coca-Cola,2020-05-25,0.026001293231016406,0.8373894652033237,0.13661242667488102,15.99,84.01,68.02000000000001
Coca-Cola,2020-06-01,0.02178983327918419,0.8768114767806544,0.10139809429960632,17.69,82.31,64.62
Coca-Cola,2020-06-08,0.034823825024086964,0.8565011104441057,0.10866769503897523,24.27,75.73,51.46000000000001
Coca-Cola,2020-06-15,0.03128804193196169,0.8536765703875505,0.11503588003298401,21.38,78.62,57.24000000000001
Coca-Cola,2020-06-22,0.035732190002361275,0.8630523634252055,0.1012262921195887,26.09,73.91,47.81999999999999
Coca-Cola,2020-06-29,0.051530155223469966,0.8469680020837415,0.10150640329954956,33.67,66.33,32.66
Coca-Cola,2020-07-06,0.0249147478829052,0.8612767643853605,0.11380386786948206,17.96,82.04,64.08000000000001
Coca-Cola,2020-07-13,0.023658788550881348,0.8657020734348614,0.11063616445288625,17.62,82.38,64.75999999999999
Coca-Cola,2020-07-20,0.02730135339570231,0.8682428161567561,0.10446015945187057,20.72,79.28,58.56
