brand,Date,tweets_count
HM,2020-10-04,186
HM,2020-10-05,194
HM,2020-10-06,187
HM,2020-10-07,160
HM,2020-10-08,183
HM,2020-10-09,148
HM,2020-10-10,141
HM,2020-10-11,155
HM,2020-10-12,170
HM,2020-10-13,131
HM,2020-10-14,192
HM,2020-10-15,168
HM,2020-10-16,172
HM,2020-10-17,176
HM,2020-10-18,178
HM,2020-10-19,170
HM,2020-10-20,185
HM,2020-10-21,169
HM,2020-10-22,168
HM,2020-10-23,185
HM,2020-10-24,143
HM,2020-10-25,168
HM,2020-10-26,192
HM,2020-10-27,198
HM,2020-10-28,183
HM,2020-10-29,182
HM,2020-10-30,178
Nike,2019-07-01,1520
Nike,2019-07-02,5808
Nike,2019-07-03,4810
Nike,2019-07-04,2884
Nike,2019-07-05,1996
Nike,2019-07-06,1760
Nike,2019-07-07,1968
Nike,2019-07-08,1938
Nike,2019-07-09,1721
Nike,2019-07-10,2554
Nike,2019-07-11,2325
Nike,2019-07-12,1904
Nike,2019-07-13,1757
Nike,2019-07-14,1430
Nike,2019-07-15,1561
Nike,2019-07-16,1690
Nike,2019-07-17,1533
Nike,2019-07-18,1516
Nike,2019-07-19,1527
Nike,2019-07-20,1454
Nike,2019-07-21,1458
Nike,2019-07-22,1443
Nike,2019-07-23,1498
Nike,2019-07-24,1948
Nike,2019-07-25,1724
Nike,2019-07-26,1639
Nike,2019-07-27,1444
Nike,2019-07-28,1266
Nike,2019-07-29,1376
Nike,2019-07-30,1582
Nike,2019-07-31,1629
Nike,2019-08-01,1925
Nike,2019-08-02,1439
Nike,2019-08-03,1444
Nike,2019-08-04,1269
Nike,2019-08-05,1481
Nike,2019-08-06,1548
Nike,2019-08-07,1499
Nike,2019-08-08,1513
Nike,2019-08-09,1778
Nike,2019-08-10,1485
Nike,2019-08-11,1495
Nike,2019-08-12,1810
Nike,2019-08-13,1689
Nike,2019-08-14,1631
Nike,2019-08-15,1601
Nike,2019-08-16,1602
Nike,2019-08-17,1517
Nike,2019-08-18,1300
Nike,2019-08-19,1547
Nike,2019-08-20,1478
Nike,2019-08-21,1437
Nike,2019-08-22,1596
Nike,2019-08-23,1441
Nike,2019-08-24,1354
Nike,2019-08-25,1495
Nike,2019-08-26,1746
Nike,2019-08-27,1622
Nike,2019-08-28,2065
Nike,2019-08-29,1685
Nike,2019-08-30,1585
Nike,2019-08-31,1543
Nike,2019-09-01,1377
Nike,2019-09-02,1447
Nike,2019-09-03,1361
Nike,2019-09-04,1455
Nike,2019-09-05,1468
Nike,2019-09-06,1579
Nike,2019-09-07,1443
Nike,2019-09-08,1335
Nike,2019-09-09,1400
Nike,2019-09-10,1552
Nike,2019-09-11,1564
Nike,2019-09-12,1566
Nike,2019-09-13,1511
Nike,2019-09-14,1440
Nike,2019-09-15,1382
Nike,2019-09-16,1541
Nike,2019-09-17,1584
Nike,2019-09-18,1534
Nike,2019-09-19,1687
Nike,2019-09-20,1534
Nike,2019-09-21,1377
Nike,2019-09-22,1273
Nike,2019-09-23,1425
Nike,2019-09-24,1429
Nike,2019-09-25,1560
Nike,2019-09-26,1638
Nike,2019-09-27,1474
Nike,2019-09-28,1365
Nike,2019-09-29,1226
Nike,2019-09-30,1461
Nike,2019-10-01,1500
Nike,2019-10-02,1298
Nike,2019-10-03,1583
Nike,2019-10-04,1569
Nike,2019-10-05,1423
Nike,2019-10-06,1358
Nike,2019-10-07,1419
Nike,2019-10-08,1523
Nike,2019-10-09,1533
Nike,2019-10-10,2257
Nike,2019-10-11,1901
Nike,2019-10-12,1805
Nike,2019-10-13,1964
Nike,2019-10-14,1810
Nike,2019-10-15,1635
Nike,2019-10-16,1679
Nike,2019-10-17,1633
Nike,2019-10-18,1651
Nike,2019-10-19,1591
Nike,2019-10-20,1712
Nike,2019-10-21,1610
Nike,2019-10-22,1467
Nike,2019-10-23,1743
Nike,2019-10-24,1819
Nike,2019-10-25,1837
Nike,2019-10-26,1513
Nike,2019-10-27,1394
Nike,2019-10-28,1569
Nike,2019-10-29,1544
Nike,2019-10-30,1466
Nike,2019-10-31,1405
Nike,2019-11-01,1475
Nike,2019-11-02,1268
Nike,2019-11-03,1262
Nike,2019-11-04,1514
Nike,2019-11-05,1607
Nike,2019-11-06,1342
Nike,2019-11-07,1547
Nike,2019-11-08,1312
Nike,2019-11-09,1088
Nike,2019-11-10,965
Nike,2019-11-11,1088
Nike,2019-11-12,1020
Nike,2019-11-13,1269
Nike,2019-11-14,1243
Nike,2019-11-15,1213
Nike,2019-11-16,1133
Nike,2019-11-17,1026
Nike,2019-11-18,993
Nike,2019-11-19,1036
Nike,2019-11-20,1117
Nike,2019-11-21,992
Nike,2019-11-22,1122
Nike,2019-11-23,1409
Nike,2019-11-24,960
Nike,2019-11-25,1036
Nike,2019-11-26,1088
Nike,2019-11-27,1021
Nike,2019-11-28,1104
Nike,2019-11-29,1003
Nike,2019-11-30,974
Nike,2019-12-01,915
Nike,2019-12-02,947
Nike,2019-12-03,1022
Nike,2019-12-04,1056
Nike,2019-12-05,1108
Nike,2019-12-06,1029
Nike,2019-12-07,1042
Nike,2019-12-08,900
Nike,2019-12-09,1026
Nike,2019-12-10,1126
Nike,2019-12-11,1209
Nike,2019-12-12,1041
Nike,2019-12-13,1120
Nike,2019-12-14,1038
Nike,2019-12-15,895
Nike,2019-12-16,894
Nike,2019-12-17,953
Nike,2019-12-18,980
Nike,2019-12-19,1004
Nike,2019-12-20,1082
Nike,2019-12-21,929
Nike,2019-12-22,887
Nike,2019-12-23,853
Nike,2019-12-24,955
Nike,2019-12-25,760
Nike,2019-12-26,826
Nike,2019-12-27,906
Nike,2019-12-28,857
Nike,2019-12-29,873
Nike,2019-12-30,1023
Nike,2019-12-31,966
Nike,2020-01-01,748
Nike,2020-01-02,1190
Nike,2020-01-03,1112
Nike,2020-01-04,989
Nike,2020-01-05,1195
Nike,2020-01-06,1023
Nike,2020-01-07,1208
Nike,2020-01-08,1146
Nike,2020-01-09,1059
Nike,2020-01-10,1077
Nike,2020-01-11,1014
Nike,2020-01-12,1036
Nike,2020-01-13,1099
Nike,2020-01-14,1155
Nike,2020-01-15,1210
Nike,2020-01-16,1349
Nike,2020-01-17,1231
Nike,2020-01-18,1118
Nike,2020-01-19,1123
Nike,2020-01-20,1138
Nike,2020-01-21,1101
Nike,2020-01-22,1167
Nike,2020-01-23,1408
Nike,2020-01-24,1740
Nike,2020-01-25,1743
Nike,2020-01-26,1510
Nike,2020-01-27,1326
Nike,2020-01-28,1504
Nike,2020-01-29,1475
Nike,2020-01-30,1567
Nike,2020-01-31,1551
Nike,2020-02-01,1569
Nike,2020-02-02,1409
Nike,2020-02-03,1305
Nike,2020-02-04,1411
Nike,2020-02-05,1609
Nike,2020-02-06,1871
Nike,2020-02-07,1583
Nike,2020-02-08,1600
Nike,2020-02-09,1497
Nike,2020-02-10,1415
Nike,2020-02-11,1475
Nike,2020-02-12,1490
Nike,2020-02-13,1581
Nike,2020-02-14,1588
Nike,2020-02-15,1624
Nike,2020-02-16,1355
Nike,2020-02-17,1632
Nike,2020-02-18,1540
Nike,2020-02-19,1462
Nike,2020-02-20,1410
Nike,2020-02-21,1369
Nike,2020-02-22,1346
Nike,2020-02-23,1448
Nike,2020-02-24,1507
Nike,2020-02-25,1600
Nike,2020-02-26,1560
Nike,2020-02-27,1557
Nike,2020-02-28,1500
Nike,2020-02-29,1643
Nike,2020-03-01,1630
Nike,2020-03-02,1540
Nike,2020-03-03,1511
Nike,2020-03-04,1702
Nike,2020-03-05,1508
Nike,2020-03-06,1553
Nike,2020-03-07,1447
Nike,2020-03-08,1386
Nike,2020-03-09,1467
Nike,2020-03-10,1522
Nike,2020-03-11,1519
Nike,2020-03-12,1635
Nike,2020-03-13,1474
Nike,2020-03-14,1392
Nike,2020-03-15,1616
Nike,2020-03-16,1304
Nike,2020-03-17,1357
Nike,2020-03-18,1345
Nike,2020-03-19,1406
Nike,2020-03-20,1569
Nike,2020-03-21,1467
Nike,2020-03-22,1312
Nike,2020-03-23,1333
Nike,2020-03-24,1505
Nike,2020-03-25,1626
Nike,2020-03-26,2029
Nike,2020-03-27,1558
Nike,2020-03-28,1591
Nike,2020-03-29,1397
Nike,2020-03-30,1330
Nike,2020-03-31,1398
Nike,2020-04-01,1364
Nike,2020-04-02,1410
Nike,2020-04-03,1508
Nike,2020-04-04,1124
Nike,2020-04-05,1570
Nike,2020-04-06,1469
Nike,2020-04-07,1412
Nike,2020-04-08,1472
Nike,2020-04-09,1419
Nike,2020-04-10,1400
Nike,2020-04-11,1400
Nike,2020-04-12,1273
Nike,2020-04-13,1521
Nike,2020-04-14,1421
Nike,2020-04-15,1444
Nike,2020-04-16,1489
Nike,2020-04-17,1486
Nike,2020-04-18,1464
Nike,2020-04-19,1392
Nike,2020-04-20,1521
Nike,2020-04-21,1607
Nike,2020-04-22,1633
Nike,2020-04-23,1500
Nike,2020-04-24,1489
Nike,2020-04-25,1496
Nike,2020-04-26,1348
Nike,2020-04-27,1505
Nike,2020-04-28,1542
Nike,2020-04-29,1523
Nike,2020-04-30,1557
Nike,2020-05-01,1514
Nike,2020-05-02,1558
Nike,2020-05-03,1359
Nike,2020-05-04,1874
Nike,2020-05-05,1558
Nike,2020-05-06,1596
Nike,2020-05-07,1758
Nike,2020-05-08,1570
Nike,2020-05-09,1514
Nike,2020-05-10,1320
Nike,2020-05-11,1442
Nike,2020-05-12,1495
Nike,2020-05-13,1694
Nike,2020-05-14,1573
Nike,2020-05-15,1742
Nike,2020-05-16,1802
Nike,2020-05-17,1553
Nike,2020-05-18,1688
Nike,2020-05-19,1645
Nike,2020-05-20,1642
Nike,2020-05-21,1655
Nike,2020-05-22,1714
Nike,2020-05-23,1627
Nike,2020-05-24,1726
Nike,2020-05-25,1617
Nike,2020-05-26,1824
Nike,2020-05-27,1632
Nike,2020-05-28,1604
Nike,2020-05-29,1799
Nike,2020-05-30,1970
Nike,2020-05-31,1976
Nike,2020-06-01,1801
Nike,2020-06-02,1566
Nike,2020-06-03,1539
Nike,2020-06-04,1615
Nike,2020-06-05,1652
Nike,2020-06-06,1645
Nike,2020-06-07,1697
Nike,2020-06-08,2087
Nike,2020-06-09,2061
Nike,2020-06-10,2026
Nike,2020-06-11,1706
Nike,2020-06-12,1729
Nike,2020-06-13,1644
Nike,2020-06-14,1474
Nike,2020-06-15,1483
Nike,2020-06-16,1644
Nike,2020-06-17,1592
Nike,2020-06-18,1572
Nike,2020-06-19,1492
Nike,2020-06-20,1537
Nike,2020-06-21,1443
Nike,2020-06-22,1598
Nike,2020-06-23,1670
Nike,2020-06-24,1719
Nike,2020-06-25,1765
Nike,2020-06-26,1740
Nike,2020-06-27,1598
Nike,2020-06-28,1474
Nike,2020-06-29,1680
Nike,2020-06-30,2045
Nike,2020-07-01,1661
Nike,2020-07-02,1439
Nike,2020-07-03,1666
Nike,2020-07-04,1376
Nike,2020-07-05,1466
Nike,2020-07-06,1564
Nike,2020-07-07,1874
Nike,2020-07-08,1750
Nike,2020-07-09,1693
Nike,2020-07-10,1808
Nike,2020-07-11,1630
Nike,2020-07-12,1420
Nike,2020-07-13,1683
Nike,2020-07-14,1632
Nike,2020-07-15,1746
Nike,2020-07-16,1833
Nike,2020-07-17,1757
Nike,2020-07-18,1596
Nike,2020-07-19,1570
Nike,2020-07-20,1607
Nike,2020-07-21,1692
Nike,2020-07-22,1808
Nike,2020-07-23,1758
Nike,2020-07-24,2048
Nike,2020-07-25,1838
Nike,2020-07-26,1744
Nike,2020-07-27,1846
Nike,2020-07-28,1772
Nike,2020-07-29,1817
Nike,2020-07-30,2558
Nike,2020-07-31,3240
Nike,2020-08-01,2799
Nike,2020-08-02,2070
Nike,2020-08-03,2101
Nike,2020-08-04,1994
Nike,2020-08-05,1937
Nike,2020-08-06,2020
Nike,2020-08-07,1919
Nike,2020-08-08,1841
Nike,2020-08-09,1827
Nike,2020-08-10,1789
Nike,2020-08-11,2022
Nike,2020-08-12,1798
Nike,2020-08-13,1838
Nike,2020-08-14,1840
Nike,2020-08-15,1666
Nike,2020-08-16,1489
Nike,2020-08-17,1488
Nike,2020-08-18,1503
Nike,2020-08-19,1820
Nike,2020-08-20,1756
Nike,2020-08-21,2237
Nike,2020-08-22,1810
Nike,2020-08-23,1576
Nike,2020-08-24,1824
Nike,2020-08-25,1785
Nike,2020-08-26,1711
Nike,2020-08-27,1815
Nike,2020-08-28,1622
Nike,2020-08-29,1781
Nike,2020-08-30,1672
Nike,2020-08-31,1699
Nike,2020-09-01,2387
Nike,2020-09-02,1808
Nike,2020-09-03,1739
Nike,2020-09-04,1965
Nike,2020-09-05,1722
Nike,2020-09-06,1550
Nike,2020-09-07,1921
Nike,2020-09-08,1729
Nike,2020-09-09,1569
Nike,2020-09-10,1500
Nike,2020-09-11,1414
Nike,2020-09-12,1584
Nike,2020-09-13,1339
Nike,2020-09-14,1398
Nike,2020-09-15,1472
Nike,2020-09-16,1443
Nike,2020-09-17,1503
Nike,2020-09-18,1454
Nike,2020-09-19,1398
Nike,2020-09-20,1477
Nike,2020-09-21,1396
Nike,2020-09-22,1483
Nike,2020-09-23,1673
Nike,2020-09-24,1565
Nike,2020-09-25,1406
Nike,2020-09-26,1303
Nike,2020-09-27,1237
Nike,2020-09-28,1502
Nike,2020-09-29,1489
Nike,2020-09-30,1353
Nike,2020-10-01,1373
Nike,2020-10-02,1298
Nike,2020-10-03,1325
Nike,2020-10-04,1299
Nike,2020-10-05,1319
Nike,2020-10-06,1437
Nike,2020-10-07,1456
Nike,2020-10-08,1398
Nike,2020-10-09,1303
Nike,2020-10-10,1204
Nike,2020-10-11,1279
Nike,2020-10-12,1213
Nike,2020-10-13,1111
Nike,2020-10-14,1451
Nike,2020-10-15,1364
Nike,2020-10-16,1389
Nike,2020-10-17,1332
Nike,2020-10-18,1236
Nike,2020-10-19,1318
Nike,2020-10-20,1428
Nike,2020-10-21,1334
Nike,2020-10-22,1499
Nike,2020-10-23,1472
Nike,2020-10-24,1419
Nike,2020-10-25,1374
Nike,2020-10-26,1409
Nike,2020-10-27,1430
Nike,2020-10-28,1688
Nike,2020-10-29,1622
Nike,2020-10-30,1486
Starbucks,2019-07-01,421
Starbucks,2019-07-02,410
Starbucks,2019-07-03,438
Starbucks,2019-07-04,430
Starbucks,2019-07-05,385
Starbucks,2019-07-06,1428
Starbucks,2019-07-07,1221
Starbucks,2019-07-08,843
Starbucks,2019-07-09,605
Starbucks,2019-07-10,734
Starbucks,2019-07-11,602
Starbucks,2019-07-12,605
Starbucks,2019-07-13,530
Starbucks,2019-07-14,434
Starbucks,2019-07-15,537
Starbucks,2019-07-16,463
Starbucks,2019-07-17,447
Starbucks,2019-07-18,427
Starbucks,2019-07-19,549
Starbucks,2019-07-20,511
Starbucks,2019-07-21,468
Starbucks,2019-07-22,499
Starbucks,2019-07-23,490
Starbucks,2019-07-24,508
Starbucks,2019-07-25,589
Starbucks,2019-07-26,571
Starbucks,2019-07-27,442
Starbucks,2019-07-28,435
Starbucks,2019-07-29,459
Starbucks,2019-07-30,495
Starbucks,2019-07-31,512
Starbucks,2019-08-01,543
Starbucks,2019-08-02,488
Starbucks,2019-08-03,467
Starbucks,2019-08-04,402
Starbucks,2019-08-05,441
Starbucks,2019-08-06,450
Starbucks,2019-08-07,559
Starbucks,2019-08-08,536
Starbucks,2019-08-09,466
Starbucks,2019-08-10,407
Starbucks,2019-08-11,443
Starbucks,2019-08-12,484
Starbucks,2019-08-13,482
Starbucks,2019-08-14,467
Starbucks,2019-08-15,447
Starbucks,2019-08-16,393
Starbucks,2019-08-17,398
Starbucks,2019-08-18,386
Starbucks,2019-08-19,412
Starbucks,2019-08-20,436
Starbucks,2019-08-21,512
Starbucks,2019-08-22,463
Starbucks,2019-08-23,444
Starbucks,2019-08-24,376
Starbucks,2019-08-25,408
Starbucks,2019-08-26,479
Starbucks,2019-08-27,969
Starbucks,2019-08-28,642
Starbucks,2019-08-29,619
Starbucks,2019-08-30,627
Starbucks,2019-08-31,579
Starbucks,2019-09-01,509
Starbucks,2019-09-02,445
Starbucks,2019-09-03,554
Starbucks,2019-09-04,531
Starbucks,2019-09-05,551
Starbucks,2019-09-06,575
Starbucks,2019-09-07,581
Starbucks,2019-09-08,482
Starbucks,2019-09-09,523
Starbucks,2019-09-10,526
Starbucks,2019-09-11,494
Starbucks,2019-09-12,534
Starbucks,2019-09-13,518
Starbucks,2019-09-14,468
Starbucks,2019-09-15,422
Starbucks,2019-09-16,457
Starbucks,2019-09-17,475
Starbucks,2019-09-18,585
Starbucks,2019-09-19,512
Starbucks,2019-09-20,582
Starbucks,2019-09-21,482
Starbucks,2019-09-22,456
Starbucks,2019-09-23,552
Starbucks,2019-09-24,668
Starbucks,2019-09-25,510
Starbucks,2019-09-26,527
Starbucks,2019-09-27,558
Starbucks,2019-09-28,489
Starbucks,2019-09-29,615
Starbucks,2019-09-30,514
Starbucks,2019-10-01,643
Starbucks,2019-10-02,507
Starbucks,2019-10-03,494
Starbucks,2019-10-04,518
Starbucks,2019-10-05,471
Starbucks,2019-10-06,456
Starbucks,2019-10-07,483
Starbucks,2019-10-08,461
Starbucks,2019-10-09,627
Starbucks,2019-10-10,576
Starbucks,2019-10-11,702
Starbucks,2019-10-12,489
Starbucks,2019-10-13,458
Starbucks,2019-10-14,481
Starbucks,2019-10-15,466
Starbucks,2019-10-16,508
Starbucks,2019-10-17,510
Starbucks,2019-10-18,583
Starbucks,2019-10-19,545
Starbucks,2019-10-20,474
Starbucks,2019-10-21,529
Starbucks,2019-10-22,547
Starbucks,2019-10-23,503
Starbucks,2019-10-24,520
Starbucks,2019-10-25,517
Starbucks,2019-10-26,500
Starbucks,2019-10-27,493
Starbucks,2019-10-28,561
Starbucks,2019-10-29,560
Starbucks,2019-10-30,526
Starbucks,2019-10-31,619
Starbucks,2019-11-01,620
Starbucks,2019-11-02,493
Starbucks,2019-11-03,530
Starbucks,2019-11-04,597
Starbucks,2019-11-05,627
Starbucks,2019-11-06,637
Starbucks,2019-11-07,1532
Starbucks,2019-11-08,812
Starbucks,2019-11-09,563
Starbucks,2019-11-10,516
Starbucks,2019-11-11,468
Starbucks,2019-11-12,510
Starbucks,2019-11-13,578
Starbucks,2019-11-14,569
Starbucks,2019-11-15,572
Starbucks,2019-11-16,552
Starbucks,2019-11-17,472
Starbucks,2019-11-18,447
Starbucks,2019-11-19,476
Starbucks,2019-11-20,480
Starbucks,2019-11-21,537
Starbucks,2019-11-22,520
Starbucks,2019-11-23,425
Starbucks,2019-11-24,383
Starbucks,2019-11-25,428
Starbucks,2019-11-26,419
Starbucks,2019-11-27,377
Starbucks,2019-11-28,412
Starbucks,2019-11-29,632
Starbucks,2019-11-30,578
Starbucks,2019-12-01,537
Starbucks,2019-12-02,470
Starbucks,2019-12-03,507
Starbucks,2019-12-04,510
Starbucks,2019-12-05,480
Starbucks,2019-12-06,445
Starbucks,2019-12-07,426
Starbucks,2019-12-08,444
Starbucks,2019-12-09,408
Starbucks,2019-12-10,531
Starbucks,2019-12-11,392
Starbucks,2019-12-12,8570
Starbucks,2019-12-13,874
Starbucks,2019-12-14,479
Starbucks,2019-12-15,501
Starbucks,2019-12-16,549
Starbucks,2019-12-17,480
Starbucks,2019-12-18,430
Starbucks,2019-12-19,468
Starbucks,2019-12-20,464
Starbucks,2019-12-21,413
Starbucks,2019-12-22,346
Starbucks,2019-12-23,388
Starbucks,2019-12-24,399
Starbucks,2019-12-25,366
Starbucks,2019-12-26,453
Starbucks,2019-12-27,444
Starbucks,2019-12-28,337
Starbucks,2019-12-29,394
Starbucks,2019-12-30,421
Starbucks,2019-12-31,420
Starbucks,2020-01-01,394
Starbucks,2020-01-02,436
Starbucks,2020-01-03,333
Starbucks,2020-01-04,366
Starbucks,2020-01-05,339
Starbucks,2020-01-06,371
Starbucks,2020-01-07,370
Starbucks,2020-01-08,405
Starbucks,2020-01-09,460
Starbucks,2020-01-10,448
Starbucks,2020-01-11,403
Starbucks,2020-01-12,328
Starbucks,2020-01-13,393
Starbucks,2020-01-14,363
Starbucks,2020-01-15,465
Starbucks,2020-01-16,500
Starbucks,2020-01-17,511
Starbucks,2020-01-18,420
Starbucks,2020-01-19,381
Starbucks,2020-01-20,478
Starbucks,2020-01-21,504
Starbucks,2020-01-22,472
Starbucks,2020-01-23,541
Starbucks,2020-01-24,414
Starbucks,2020-01-25,387
Starbucks,2020-01-26,376
Starbucks,2020-01-27,345
Starbucks,2020-01-28,460
Starbucks,2020-01-29,614
Starbucks,2020-01-30,551
Starbucks,2020-01-31,486
Starbucks,2020-02-01,433
Starbucks,2020-02-02,453
Starbucks,2020-02-03,470
Starbucks,2020-02-04,491
Starbucks,2020-02-05,433
Starbucks,2020-02-06,527
Starbucks,2020-02-07,467
Starbucks,2020-02-08,406
Starbucks,2020-02-09,386
Starbucks,2020-02-10,443
Starbucks,2020-02-11,441
Starbucks,2020-02-12,416
Starbucks,2020-02-13,468
Starbucks,2020-02-14,510
Starbucks,2020-02-15,579
Starbucks,2020-02-16,480
Starbucks,2020-02-17,443
Starbucks,2020-02-18,453
Starbucks,2020-02-19,468
Starbucks,2020-02-20,477
Starbucks,2020-02-21,475
Starbucks,2020-02-22,463
Starbucks,2020-02-23,450
Starbucks,2020-02-24,412
Starbucks,2020-02-25,489
Starbucks,2020-02-26,619
Starbucks,2020-02-27,585
Starbucks,2020-02-28,562
Starbucks,2020-02-29,439
Starbucks,2020-03-01,472
Starbucks,2020-03-02,553
Starbucks,2020-03-03,503
Starbucks,2020-03-04,459
Starbucks,2020-03-05,673
Starbucks,2020-03-06,627
Starbucks,2020-03-07,482
Starbucks,2020-03-08,413
Starbucks,2020-03-09,411
Starbucks,2020-03-10,430
Starbucks,2020-03-11,435
Starbucks,2020-03-12,445
Starbucks,2020-03-13,507
Starbucks,2020-03-14,401
Starbucks,2020-03-15,840
Starbucks,2020-03-16,716
Starbucks,2020-03-17,540
Starbucks,2020-03-18,425
Starbucks,2020-03-19,473
Starbucks,2020-03-20,516
Starbucks,2020-03-21,568
Starbucks,2020-03-22,408
Starbucks,2020-03-23,382
Starbucks,2020-03-24,401
Starbucks,2020-03-25,415
Starbucks,2020-03-26,388
Starbucks,2020-03-27,369
Starbucks,2020-03-28,310
Starbucks,2020-03-29,279
Starbucks,2020-03-30,248
Starbucks,2020-03-31,301
Starbucks,2020-04-01,261
Starbucks,2020-04-02,308
Starbucks,2020-04-03,313
Starbucks,2020-04-04,263
Starbucks,2020-04-05,243
Starbucks,2020-04-06,242
Starbucks,2020-04-07,240
Starbucks,2020-04-08,326
Starbucks,2020-04-09,283
Starbucks,2020-04-10,265
Starbucks,2020-04-11,209
Starbucks,2020-04-12,228
Starbucks,2020-04-13,239
Starbucks,2020-04-14,238
Starbucks,2020-04-15,236
Starbucks,2020-04-16,272
Starbucks,2020-04-17,338
Starbucks,2020-04-18,274
Starbucks,2020-04-19,234
Starbucks,2020-04-20,229
Starbucks,2020-04-21,304
Starbucks,2020-04-22,345
Starbucks,2020-04-23,271
Starbucks,2020-04-24,250
Starbucks,2020-04-25,241
Starbucks,2020-04-26,212
Starbucks,2020-04-27,281
Starbucks,2020-04-28,351
Starbucks,2020-04-29,335
Starbucks,2020-04-30,277
Starbucks,2020-05-01,226
Starbucks,2020-05-02,255
Starbucks,2020-05-03,242
Starbucks,2020-05-04,353
Starbucks,2020-05-05,379
Starbucks,2020-05-06,317
Starbucks,2020-05-07,307
Starbucks,2020-05-08,239
Starbucks,2020-05-09,260
Starbucks,2020-05-10,240
Starbucks,2020-05-11,275
Starbucks,2020-05-12,282
Starbucks,2020-05-13,349
Starbucks,2020-05-14,310
Starbucks,2020-05-15,295
Starbucks,2020-05-16,323
Starbucks,2020-05-17,277
Starbucks,2020-05-18,335
Starbucks,2020-05-19,542
Starbucks,2020-05-20,423
Starbucks,2020-05-21,424
Starbucks,2020-05-22,394
Starbucks,2020-05-23,368
Starbucks,2020-05-24,340
Starbucks,2020-05-25,336
Starbucks,2020-05-26,345
Starbucks,2020-05-27,335
Starbucks,2020-05-28,404
Starbucks,2020-05-29,380
Starbucks,2020-05-30,415
Starbucks,2020-05-31,411
Starbucks,2020-06-01,534
Starbucks,2020-06-02,382
Starbucks,2020-06-03,336
Starbucks,2020-06-04,353
Starbucks,2020-06-05,339
Starbucks,2020-06-06,379
Starbucks,2020-06-07,332
Starbucks,2020-06-08,379
Starbucks,2020-06-09,466
Starbucks,2020-06-10,991
Starbucks,2020-06-11,1417
Starbucks,2020-06-12,1973
Starbucks,2020-06-13,681
Starbucks,2020-06-14,422
Starbucks,2020-06-15,430
Starbucks,2020-06-16,389
Starbucks,2020-06-17,374
Starbucks,2020-06-18,378
Starbucks,2020-06-19,335
Starbucks,2020-06-20,332
Starbucks,2020-06-21,271
Starbucks,2020-06-22,316
Starbucks,2020-06-23,469
Starbucks,2020-06-24,450
Starbucks,2020-06-25,410
Starbucks,2020-06-26,420
Starbucks,2020-06-27,376
Starbucks,2020-06-28,477
Starbucks,2020-06-29,653
Starbucks,2020-06-30,395
Starbucks,2020-07-01,379
Starbucks,2020-07-02,380
Starbucks,2020-07-03,356
Starbucks,2020-07-04,388
Starbucks,2020-07-05,333
Starbucks,2020-07-06,327
Starbucks,2020-07-07,413
Starbucks,2020-07-08,480
Starbucks,2020-07-09,484
Starbucks,2020-07-10,430
Starbucks,2020-07-11,326
Starbucks,2020-07-12,313
Starbucks,2020-07-13,348
Starbucks,2020-07-14,338
Starbucks,2020-07-15,397
Starbucks,2020-07-16,403
Starbucks,2020-07-17,375
Starbucks,2020-07-18,331
Starbucks,2020-07-19,312
Starbucks,2020-07-20,331
Starbucks,2020-07-21,374
Starbucks,2020-07-22,455
Starbucks,2020-07-23,375
Starbucks,2020-07-24,378
Starbucks,2020-07-25,365
Starbucks,2020-07-26,406
Starbucks,2020-07-27,348
Starbucks,2020-07-28,444
Starbucks,2020-07-29,458
Starbucks,2020-07-30,398
Starbucks,2020-07-31,361
Starbucks,2020-08-01,326
Starbucks,2020-08-02,327
Starbucks,2020-08-03,357
Starbucks,2020-08-04,428
Starbucks,2020-08-05,347
Starbucks,2020-08-06,341
Starbucks,2020-08-07,357
Starbucks,2020-08-08,340
Starbucks,2020-08-09,322
Starbucks,2020-08-10,335
Starbucks,2020-08-11,333
Starbucks,2020-08-12,403
Starbucks,2020-08-13,345
Starbucks,2020-08-14,364
Starbucks,2020-08-15,331
Starbucks,2020-08-16,348
Starbucks,2020-08-17,399
Starbucks,2020-08-18,390
Starbucks,2020-08-19,380
Starbucks,2020-08-20,411
Starbucks,2020-08-21,394
Starbucks,2020-08-22,322
Starbucks,2020-08-23,439
Starbucks,2020-08-24,332
Starbucks,2020-08-25,693
Starbucks,2020-08-26,549
Starbucks,2020-08-27,438
Starbucks,2020-08-28,429
Starbucks,2020-08-29,401
Starbucks,2020-08-30,373
Starbucks,2020-08-31,460
Starbucks,2020-09-01,434
Starbucks,2020-09-02,547
Starbucks,2020-09-03,481
Starbucks,2020-09-04,464
Starbucks,2020-09-05,418
Starbucks,2020-09-06,349
Starbucks,2020-09-07,403
Starbucks,2020-09-08,412
Starbucks,2020-09-09,378
Starbucks,2020-09-10,354
Starbucks,2020-09-11,363
Starbucks,2020-09-12,344
Starbucks,2020-09-13,330
Starbucks,2020-09-14,351
Starbucks,2020-09-15,308
Starbucks,2020-09-16,384
Starbucks,2020-09-17,465
Starbucks,2020-09-18,395
Starbucks,2020-09-19,362
Starbucks,2020-09-20,340
Starbucks,2020-09-21,391
Starbucks,2020-09-22,436
Starbucks,2020-09-23,458
Starbucks,2020-09-24,449
Starbucks,2020-09-25,463
Starbucks,2020-09-26,406
Starbucks,2020-09-27,372
Starbucks,2020-09-28,369
