year,week,Brand Abbreviation,Adj.Close,Close,High,Low,Open,Volume,Brand Name,Year-Week,week increment,Adj.Close_Lag_1,pct_change,Date
2020,36,PEP,137.45,140.13,141.93,138.38,140.3,4729480.0,Pepsi,2020-36,62,135.31,0.015815534698100556,2020-09-06
2020,37,PEP,133.78,135.81,137.76,134.48,136.41,4661550.0,Pepsi,2020-37,63,137.45,-0.026700618406693254,2020-09-13
2020,38,PEP,132.38,134.39,136.14,133.54,135.28,4774540.0,Pepsi,2020-38,64,133.78,-0.010464942442816608,2020-09-20
2020,39,PEP,129.93,131.9,132.63,130.02,131.28,4631240.0,Pepsi,2020-39,65,132.38,-0.018507327390844455,2020-09-27
2020,40,PEP,136.45,138.52,139.61,136.68,138.28,6098560.0,Pepsi,2020-40,66,129.93,0.05018086662048781,2020-10-04
2020,41,PEP,135.33,137.39,138.42,136.51,137.61,4013900.0,Pepsi,2020-41,67,136.45,-0.00820813484792947,2020-10-11
2020,42,PEP,140.14,142.27,143.28,141.01,141.96,4496840.0,Pepsi,2020-42,68,135.33,0.03554274735830912,2020-10-18
2020,43,PEP,137.55,139.63,140.99,139.16,140.41,2840320.0,Pepsi,2020-43,69,140.14,-0.018481518481518303,2020-10-25
2020,44,PEP,133.7,135.73,137.23,134.52,136.23,4035660.0,Pepsi,2020-44,70,137.55,-0.027989821882951817,2020-11-01
2020,45,PEP,135.24,137.3,139.31,136.5,137.83,3506280.0,Pepsi,2020-45,71,133.7,0.011518324607329997,2020-11-08
2020,46,PEP,140.39,142.52,143.99,140.4,141.97,4187220.0,Pepsi,2020-46,72,135.24,0.03808044957113263,2020-11-15
2020,47,PEP,142.07,144.22,145.45,143.49,144.26,3678160.0,Pepsi,2020-47,73,140.39,0.011966664292328563,2020-11-22
2020,48,PEP,141.8,143.95,144.55,143.15,143.89,2947475.0,Pepsi,2020-48,74,142.07,-0.0019004715985076498,2020-11-29
2020,49,PEP,143.28,145.04,145.83,143.63,144.45,4337900.0,Pepsi,2020-49,75,141.8,0.010437235543018262,2020-12-06
2020,50,PEP,144.09,145.24,146.04,144.2,145.25,3728720.0,Pepsi,2020-50,76,143.28,0.005653266331658307,2020-12-13
2020,51,PEP,144.15,145.31,146.1,144.5,145.07,4868880.0,Pepsi,2020-51,77,144.09,0.00041640641265877073,2020-12-20
2020,52,PEP,143.58,144.72,145.34,143.79,144.73,2532250.0,Pepsi,2020-52,78,144.15,-0.003954214360041576,2020-12-27
2020,53,PEP,146.32,147.49,148.21,146.51,147.1,2495475.0,Pepsi,2020-53,79,143.58,0.01908343780470804,2021-01-03
2021,1,PEP,142.57,143.71,144.82,141.85,143.61,5048280.0,Pepsi,2021-01,80,146.32,-0.025628758884636414,2021-01-10
2021,2,PEP,140.73,141.85,142.92,140.75,141.94,4489620.0,Pepsi,2021-02,81,142.57,-0.012905940941292021,2021-01-17
2021,3,PEP,139.29,140.4,141.17,139.58,140.8,4969225.0,Pepsi,2021-03,82,140.73,-0.01023235983798762,2021-01-24
2021,4,PEP,138.05,139.16,140.8,137.73,139.36,5404680.0,Pepsi,2021-04,83,139.29,-0.008902290185942859,2021-01-31
2021,5,PEP,137.7,138.8,139.66,137.41,138.08,3935020.0,Pepsi,2021-05,84,138.05,-0.002535313292285568,2021-02-07
2021,6,PEP,136.22,137.31,139.58,136.71,139.31,5489080.0,Pepsi,2021-06,85,137.7,-0.010748002904865576,2021-02-14
2021,7,PEP,133.12,134.18,135.17,133.36,134.42,4470800.0,Pepsi,2021-07,86,136.22,-0.022757304360593117,2021-02-21
2021,8,PEP,130.17,131.21,132.44,130.33,131.69,6206500.0,Pepsi,2021-08,87,133.12,-0.022160456730769357,2021-02-28
2019,27,SBUX,83.57,86.41,86.56,85.35,85.73,6923150.0,Starbucks,2019-27,1,,,2019-07-07
2019,28,SBUX,85.47,88.38,88.65,87.72,88.05,5765460.0,Starbucks,2019-28,2,83.57,0.02273543137489537,2019-07-14
2019,29,SBUX,87.48,90.46,90.87,89.83,90.38,6712820.0,Starbucks,2019-29,3,85.47,0.023517023517023578,2019-07-21
2019,30,SBUX,89.32,92.35,92.91,90.92,91.91,9517340.0,Starbucks,2019-30,4,87.48,0.021033379058070293,2019-07-28
2019,31,SBUX,92.89,96.05,97.5,95.32,96.44,8613780.0,Starbucks,2019-31,5,89.32,0.03996865203761764,2019-08-04
2019,32,SBUX,92.44,95.37,96.04,94.17,94.96,7080440.0,Starbucks,2019-32,6,92.89,-0.004844439659812712,2019-08-11
2019,33,SBUX,92.91,95.7,96.56,94.77,95.6,6966100.0,Starbucks,2019-33,7,92.44,0.0050843790566854055,2019-08-18
2019,34,SBUX,93.16,95.96,97.03,95.53,96.57,6019460.0,Starbucks,2019-34,8,92.91,0.0026907760198041117,2019-08-25
2019,35,SBUX,93.96,96.78,97.4,96.04,96.86,5403000.0,Starbucks,2019-35,9,93.16,0.008587376556461971,2019-09-01
2019,36,SBUX,93.24,96.04,96.71,94.94,95.8,6898475.0,Starbucks,2019-36,10,93.96,-0.007662835249042134,2019-09-08
2019,37,SBUX,88.93,91.61,93.35,90.95,92.82,8251060.0,Starbucks,2019-37,11,93.24,-0.0462247962247961,2019-09-15
2019,38,SBUX,87.91,90.55,91.49,89.89,90.65,6620100.0,Starbucks,2019-38,12,88.93,-0.011469695265939618,2019-09-22
2019,39,SBUX,87.23,89.85,91.0,89.15,90.6,5194620.0,Starbucks,2019-39,13,87.91,-0.007735183710613043,2019-09-29
2019,40,SBUX,83.46,85.97,86.87,85.32,86.44,7004780.0,Starbucks,2019-40,14,87.23,-0.043219076005961365,2019-10-06
2019,41,SBUX,83.28,85.79,86.4,85.42,85.9,4901500.0,Starbucks,2019-41,15,83.46,-0.002156721782889919,2019-10-13
2019,42,SBUX,83.9,86.42,87.11,85.98,86.65,4453080.0,Starbucks,2019-42,16,83.28,0.007444764649375655,2019-10-20
2019,43,SBUX,81.18,83.62,84.62,83.18,84.31,5518260.0,Starbucks,2019-43,17,83.9,-0.032419547079856954,2019-10-27
2019,44,SBUX,81.49,83.94,85.37,83.24,84.88,9150220.0,Starbucks,2019-44,18,81.18,0.00381867455038172,2019-11-03
2019,45,SBUX,79.79,82.19,83.02,81.64,82.59,7193420.0,Starbucks,2019-45,19,81.49,-0.020861455393299654,2019-11-10
2019,46,SBUX,81.54,83.66,84.05,82.91,83.3,6921120.0,Starbucks,2019-46,20,79.79,0.021932573004135855,2019-11-17
2019,47,SBUX,81.29,83.32,84.06,82.84,83.59,6614040.0,Starbucks,2019-47,21,81.54,-0.00306597988717194,2019-11-24
2019,48,SBUX,82.81,84.88,85.3,84.15,84.51,6115325.0,Starbucks,2019-48,22,81.29,0.018698486898757485,2019-12-01
2019,49,SBUX,83.04,85.11,85.66,84.34,85.0,6417300.0,Starbucks,2019-49,23,82.81,0.002777442337881946,2019-12-08
2019,50,SBUX,85.03,87.16,87.73,86.57,87.02,7405520.0,Starbucks,2019-50,24,83.04,0.02396435452793828,2019-12-15
2019,51,SBUX,86.22,88.38,88.94,87.84,88.6,8031060.0,Starbucks,2019-51,25,85.03,0.013995060566858728,2019-12-22
2019,52,SBUX,86.09,88.24,88.67,87.92,88.42,3626125.0,Starbucks,2019-52,26,86.22,-0.0015077708188354843,2019-12-29
2020,1,SBUX,86.23,88.38,88.66,87.63,88.06,5029775.0,Starbucks,2020-01,27,86.09,0.0016262051341619302,2020-01-05
2020,2,SBUX,86.94,89.11,89.57,88.42,89.01,7152440.0,Starbucks,2020-02,28,86.23,0.0082337933433839,2020-01-12
2020,3,SBUX,89.72,91.96,92.32,91.3,91.55,6305220.0,Starbucks,2020-03,29,86.94,0.03197607545433634,2020-01-19
2020,4,SBUX,90.45,92.71,93.83,91.68,92.97,6792025.0,Starbucks,2020-04,30,89.72,0.008136424431564914,2020-01-26
2020,5,SBUX,84.83,86.94,87.93,86.02,87.41,12917280.0,Starbucks,2020-05,31,90.45,-0.062133775566611434,2020-02-02
2020,6,SBUX,85.02,86.9,87.86,85.96,86.9,9209540.0,Starbucks,2020-06,32,84.83,0.0022397736649769863,2020-02-09
2020,7,SBUX,86.81,88.56,89.17,87.63,88.14,6879820.0,Starbucks,2020-07,33,85.02,0.021053869677722964,2020-02-16
2020,8,SBUX,87.07,88.83,89.64,88.08,89.15,5567325.0,Starbucks,2020-08,34,86.81,0.00299504665361123,2020-02-23
2020,9,SBUX,79.22,80.82,82.86,79.93,81.43,12900020.0,Starbucks,2020-09,35,87.07,-0.09015734466521184,2020-03-01
2020,10,SBUX,76.88,78.44,79.77,76.2,78.17,13655920.0,Starbucks,2020-10,36,79.22,-0.02953799545569305,2020-03-08
2020,11,SBUX,67.83,69.2,72.04,66.5,68.91,19180020.0,Starbucks,2020-11,37,76.88,-0.11771592091571277,2020-03-15
2020,12,SBUX,57.51,58.67,62.05,54.64,58.85,26151620.0,Starbucks,2020-12,38,67.83,-0.1521450685537373,2020-03-22
2020,13,SBUX,63.41,64.7,66.41,61.91,64.01,23223440.0,Starbucks,2020-13,39,57.51,0.10259085376456266,2020-03-29
2020,14,SBUX,63.57,64.85,66.95,63.06,65.39,16008280.0,Starbucks,2020-14,40,63.41,0.002523261315250019,2020-04-05
2020,15,SBUX,69.09,70.49,71.75,67.86,69.65,15499350.0,Starbucks,2020-15,41,63.57,0.08683341198678626,2020-04-12
2020,16,SBUX,72.26,73.72,74.45,72.01,73.79,11792300.0,Starbucks,2020-16,42,69.09,0.045882182660298185,2020-04-19
2020,17,SBUX,73.75,75.24,76.54,73.94,75.41,11071960.0,Starbucks,2020-17,43,72.26,0.020619983393301893,2020-04-26
2020,18,SBUX,75.24,76.76,77.98,75.72,77.05,14407620.0,Starbucks,2020-18,44,73.75,0.020203389830508404,2020-05-03
2020,19,SBUX,73.02,74.32,75.3,73.23,74.47,12784200.0,Starbucks,2020-19,45,75.24,-0.029505582137161073,2020-05-10
2020,20,SBUX,73.38,74.44,75.72,73.28,74.44,10101700.0,Starbucks,2020-20,46,73.02,0.0049301561216105105,2020-05-17
2020,21,SBUX,76.0,77.1,78.0,76.58,77.4,8230760.0,Starbucks,2020-21,47,73.38,0.035704551648950734,2020-05-24
2020,22,SBUX,77.11,78.22,79.4,77.54,78.96,8776975.0,Starbucks,2020-22,48,76.0,0.014605263157894729,2020-05-31
2020,23,SBUX,78.18,79.31,79.87,78.06,78.74,9419620.0,Starbucks,2020-23,49,77.11,0.013876280638049635,2020-06-07
2020,24,SBUX,77.65,78.78,80.08,77.62,79.27,16573040.0,Starbucks,2020-24,50,78.18,-0.006779227423893593,2020-06-14
2020,25,SBUX,75.63,76.72,77.86,75.57,76.98,10693220.0,Starbucks,2020-25,51,77.65,-0.02601416613007096,2020-06-21
2020,26,SBUX,72.93,73.99,74.96,72.88,74.6,10974840.0,Starbucks,2020-26,52,75.63,-0.03570011900039652,2020-06-28
2020,27,SBUX,72.67,73.72,74.29,72.72,73.51,8317850.0,Starbucks,2020-27,53,72.93,-0.00356506238859187,2020-07-05
2020,28,SBUX,73.28,74.34,74.8,73.23,74.17,7847800.0,Starbucks,2020-28,54,72.67,0.008394110361909997,2020-07-12
2020,29,SBUX,72.85,73.91,74.66,73.03,74.07,8256580.0,Starbucks,2020-29,55,73.28,-0.005867903930131097,2020-07-19
2020,30,SBUX,74.67,75.76,76.48,74.81,75.52,8430820.0,Starbucks,2020-30,56,72.85,0.024982841455044716,2020-07-26
2020,31,SBUX,75.25,76.34,77.02,75.58,76.52,9924080.0,Starbucks,2020-31,57,74.67,0.007767510379000914,2020-08-02
2020,32,SBUX,74.66,75.57,75.99,75.14,75.58,8217580.0,Starbucks,2020-32,58,75.25,-0.00784053156146184,2020-08-09
2020,33,SBUX,77.9,78.6,79.18,77.87,78.23,6075260.0,Starbucks,2020-33,59,74.66,0.04339673185105825,2020-08-16
2020,34,SBUX,77.28,77.97,78.53,77.41,78.18,5633460.0,Starbucks,2020-34,60,77.9,-0.00795892169448016,2020-08-23
2020,35,SBUX,81.71,82.44,82.78,80.97,81.35,9972860.0,Starbucks,2020-35,61,77.28,0.0573240165631469,2020-08-30
2020,36,SBUX,85.55,86.32,87.39,85.11,86.31,9467060.0,Starbucks,2020-36,62,81.71,0.04699547179047857,2020-09-06
2020,37,SBUX,84.59,85.35,86.83,84.48,85.49,8166775.0,Starbucks,2020-37,63,85.55,-0.011221507890122662,2020-09-13
2020,38,SBUX,86.11,86.88,87.86,86.1,86.96,7708820.0,Starbucks,2020-38,64,84.59,0.017969027071757845,2020-09-20
2020,39,SBUX,82.89,83.63,84.41,82.38,83.29,5786300.0,Starbucks,2020-39,65,86.11,-0.03739403089072116,2020-09-27
2020,40,SBUX,85.25,86.02,86.85,85.28,86.12,6603620.0,Starbucks,2020-40,66,82.89,0.028471468210881885,2020-10-04
2020,41,SBUX,87.9,88.69,89.38,87.89,88.4,6258340.0,Starbucks,2020-41,67,85.25,0.03108504398826986,2020-10-11
2020,42,SBUX,88.72,89.52,90.21,88.87,89.75,5225580.0,Starbucks,2020-42,68,87.9,0.00932878270762222,2020-10-18
2020,43,SBUX,88.12,88.91,89.76,88.15,88.72,5310960.0,Starbucks,2020-43,69,88.72,-0.00676284941388632,2020-10-25
2020,44,SBUX,87.64,88.43,89.59,87.33,88.62,9672680.0,Starbucks,2020-44,70,88.12,-0.0054471175669541985,2020-11-01
2020,45,SBUX,88.29,89.08,90.1,88.01,88.81,7824100.0,Starbucks,2020-45,71,87.64,0.007416704701049814,2020-11-08
2020,46,SBUX,94.29,94.79,95.82,93.83,94.84,9514300.0,Starbucks,2020-46,72,88.29,0.06795786612300374,2020-11-15
2020,47,SBUX,97.4,97.81,98.28,96.91,97.46,6599020.0,Starbucks,2020-47,73,94.29,0.032983349241701126,2020-11-22
2020,48,SBUX,97.59,98.01,98.53,97.51,98.03,4329975.0,Starbucks,2020-48,74,97.4,0.0019507186858315987,2020-11-29
2020,49,SBUX,99.21,99.63,100.11,98.69,99.22,5352400.0,Starbucks,2020-49,75,97.59,0.016600061481709092,2020-12-06
2020,50,SBUX,101.85,102.28,103.37,101.18,102.45,6851560.0,Starbucks,2020-50,76,99.21,0.026610220743876634,2020-12-13
2020,51,SBUX,103.01,103.45,104.5,103.06,103.81,6302580.0,Starbucks,2020-51,77,101.85,0.011389297987236239,2020-12-20
2020,52,SBUX,101.92,102.36,102.84,101.39,101.98,4311275.0,Starbucks,2020-52,78,103.01,-0.010581496942044494,2020-12-27
2020,53,SBUX,105.28,105.73,105.98,104.55,104.95,4264125.0,Starbucks,2020-53,79,101.92,0.03296703296703296,2021-01-03
2021,1,SBUX,103.51,103.95,105.52,102.84,104.38,5941460.0,Starbucks,2021-01,80,105.28,-0.0168123100303951,2021-01-10
2021,2,SBUX,102.46,102.89,104.04,102.2,103.32,4689260.0,Starbucks,2021-02,81,103.51,-0.010143947444691444,2021-01-17
2021,3,SBUX,103.68,104.12,104.85,102.76,103.71,5832100.0,Starbucks,2021-03,82,102.46,0.011907085691977485,2021-01-24
2021,4,SBUX,99.77,100.19,101.85,99.23,100.99,9482560.0,Starbucks,2021-04,83,103.68,-0.037712191358024796,2021-01-31
2021,5,SBUX,101.84,102.27,103.31,100.48,100.75,6611260.0,Starbucks,2021-05,84,99.77,0.020747719755437582,2021-02-07
2021,6,SBUX,105.45,105.9,106.49,105.05,106.21,3873580.0,Starbucks,2021-06,85,101.84,0.03544776119402984,2021-02-14
2021,7,SBUX,104.62,104.73,105.67,103.87,104.63,4722375.0,Starbucks,2021-07,86,105.45,-0.007871028923660487,2021-02-21
2021,8,SBUX,103.81,103.81,105.22,101.81,103.13,8829940.0,Starbucks,2021-08,87,104.62,-0.007742305486522675,2021-02-28
2020,50,ABNB,139.25,139.25,151.5,135.1,146.55,26980800.0,Airbnb,2020-50,76,,,2020-12-13
2020,51,ABNB,157.3,157.3,159.0,121.5,135.0,79299000.0,Airbnb,2020-51,77,139.25,0.12962298025134658,2020-12-20
2020,52,ABNB,154.84,154.84,174.97,145.11,155.31,37134600.0,Airbnb,2020-52,78,157.3,-0.015638906547997506,2020-12-27
2020,53,ABNB,146.8,146.8,163.64,143.12,158.6,17889700.0,Airbnb,2020-53,79,154.84,-0.051924567295272485,2021-01-03
2021,1,ABNB,149.77,149.77,155.54,137.0,150.99,25696400.0,Airbnb,2021-01,80,146.8,0.020231607629427783,2021-01-10
2021,2,ABNB,169.27,169.27,187.42,143.61,147.99,41957400.0,Airbnb,2021-02,81,149.77,0.1301996394471523,2021-01-17
2021,3,ABNB,181.87,181.87,185.31,155.33,173.0,37958000.0,Airbnb,2021-03,82,169.27,0.07443728953742537,2021-01-24
2021,4,ABNB,183.63,183.63,216.0,170.03,186.05,36561100.0,Airbnb,2021-04,83,181.87,0.00967724198603393,2021-01-31
2021,5,ABNB,195.31,195.31,197.25,177.11,187.48,18961200.0,Airbnb,2021-05,84,183.63,0.0636061645700594,2021-02-07
2021,6,ABNB,212.68,212.68,219.94,191.5,199.93,20108000.0,Airbnb,2021-06,85,195.31,0.08893553837489122,2021-02-14
2021,7,ABNB,201.07,201.07,218.78,192.17,216.24,12975700.0,Airbnb,2021-07,86,212.68,-0.0545890539778071,2021-02-21
2021,8,ABNB,206.35,206.35,214.1,175.0,200.7,46497200.0,Airbnb,2021-08,87,201.07,0.026259511612871145,2021-02-28
